0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2999997795354563	0	-2735.864142891719	0	251.18689488603962	0	-693.5549808301149	-0.2969017362907006	0
12092229392260426e-21	-13733426745739137e-21	0.001880094069380324	-0.0011919922043960372	0.004140323024942272	-0.0018170112641834844	0.045336705793743715	-0.013826381566923543	0	0	0.0002552279359595566	0.006996233966025362	0	0.05239094563353388	0.4013133812576142	1.0140309157740726	1.01450682548397	-0.8104084827629738	-0.004773375800508752	1.0139813697570248	1.0141906167682713	-1.21636392208451	-1.0035587116318958	-1.004527069122781
